frame_number,timestamp,ear,mar,blink_duration,blink_rate,yawn_freq,eye_closure_dur,face_angle,head_pitch,head_yaw,head_roll,perclos,ear_velocity,ear_acceleration,fatigue_score,state
1719,57.3,1.25,0.30979452963969406,0.3576101717392765,22.222296414481605,0.13466073071016704,0.13481842800139132,9.236291099746705,7.20980011289009,2.9580458687465883,4.957602268216108,0.17426518940112126,-0.16937187822687272,0.39767957404439525,42.83836791870005,Slightly Drowsy
1205,40.166666666666664,1.25,0.29350375202512785,0.17668850458061894,14.121670107906882,0.0,0.06832558708621149,3.5147394306572544,2.1261776342086534,-2.2075607277370817,1.7203015917450928,0.02682735838089939,0.032445811687247444,0.05245454556690114,14.522656678684227,Alert
2723,90.76666666666667,1.25,0.47806104885620115,0.44792529400949627,23.609397957826538,0.5912469613069515,0.435344642202697,25.340595418651898,21.721099227995794,5.590286363369437,11.793571251952814,0.5735105980377384,-0.1199119110779873,0.11674226832143335,82.1791891820319,Drowsy
1938,64.6,1.25,0.3136738116829533,0.2947699377340383,22.936673683969328,0.18521753338857655,0.1628725519694585,11.820311711700256,9.083334274193074,6.813818177677264,3.28400506494471,0.1371879033714142,-0.10274490329254543,-0.035083180605016646,44.11749615214379,Slightly Drowsy
1227,40.9,1.25,0.23728550262161205,0.1671419328915387,16.671762450336544,0.03510726585718063,0.11130909319918225,4.260554305538575,3.3721962888008337,-1.1822714369417309,2.320096857812817,0.048907935442285715,-0.1398839082670058,0.8364611860112319,12.886134930003642,Alert
466,15.533333333333333,0.3095890391687994,0.2800691895664534,15.0,10.637463790173328,0.015558013113376984,0.10754361873009123,4.9809761086266375,4.550091267255224,-1.089394940451234,1.7088040022414397,0.04682431684984067,0.2250411913501482,0.03352931722204768,16.199414385196132,Alert
3574,119.13333333333334,0.12010082814773528,0.4797674356506005,15.0,3.89168388106906,0.09816724509926064,1.6904570163020194,31.061493691186286,28.79570128184128,-3.0686573242576642,11.234203142228193,0.8057092537083508,0.03781119810722126,0.011346281318753865,100.0,Sleep
552,18.4,0.28651276583678353,0.2540164770349243,15.0,18.744718231646765,0.04544749846344968,0.10170444527323264,2.5968567891343555,2.0963879219607944,-1.4509759123127055,-0.4934488482288811,0.03663160575942238,0.09054686084411079,0.6185750704094496,13.24265849901594,Alert
839,27.966666666666665,0.3115983325873565,0.2894081727053731,15.0,12.280539262936422,0.022919552928386263,0.07251219933586173,3.44032760622927,-0.3162831369493704,-1.6006308774692455,-3.028828124796241,0.050974009527898004,-0.012377027836709171,-0.7673434234992076,8.343046342225366,Alert
556,18.533333333333335,0.33409469687517285,,15.0,11.213669212479846,0.0,0.10213420848574635,7.269486437638689,-3.6865525780154993,-0.6123893066181485,6.235362258416095,0.03975912894080137,-0.16811514760443744,-0.025828858704057184,10.699481224405291,Alert
3307,110.23333333333333,0.19434825913809659,0.5542026656965762,0.5141416374552422,27.41804896407517,0.46453227104058215,0.6656484055118634,16.376113184681543,11.82983873772175,11.13582315172265,2.0555878017142337,0.3681748788438292,-0.06041689733086308,-0.1819087152574928,61.195027948965205,Drowsy
2728,90.93333333333334,0.21306859697770184,0.586633329541361,0.5189717517063752,23.839196300513965,0.49518444763948916,0.6114846863058223,23.213628442999703,15.627349954140032,7.481041059093219,15.44967648763707,0.4466809454504326,0.021090096016059018,-0.3534944999604155,71.09209818958045,Drowsy
2432,81.06666666666666,0.21162101863283378,0.4707433605192915,,30.798611650938046,0.6821113505999419,0.5275438032327516,25.01290772753742,22.43878291896757,7.988723240938495,7.63720335472611,0.5626700151871091,-0.14332160429651444,-0.13258540888300915,63.69147043485044,Drowsy
2421,80.7,0.22954172989990762,0.5882801864504179,0.40797204272197596,37.25715092030155,0.6198496893466322,0.5345304661198335,22.513075565183765,18.2873277485026,11.075689476704289,7.0527525008427014,0.3436901078657983,0.010137684179726547,-0.0832751114262156,75.90517653547958,Drowsy
3632,121.06666666666666,0.11572326681077977,0.41696100315286766,0.5751133310422167,7.082613464926725,0.17744787496541456,1.1647886349119054,36.934924187019796,27.939681299606004,22.14702311090111,9.647393477129405,0.8058418644889008,0.0552211193303516,0.0162948937653055,100.0,Sleep
2011,67.03333333333333,0.24596643944977778,0.29527895142066524,0.23838059607016673,21.227905175867193,0.22850292386482413,0.16436709327999025,9.734598014954694,8.022884133516943,4.547384031951421,3.1172146475459774,0.1539194350457369,-0.18333795960353827,0.40411299497518494,43.88198150405873,Slightly Drowsy
